
-1.31882,  0.26519, 506.24780, -41.92424, 12.17582, -0.08767
-1.67050,  0.70718, 504.84448, -41.96267, 12.09802, -0.17534
-1.31882,  0.70718, 506.59863, -41.96267, 11.98132, -0.14027
-1.40674,  1.32597, 506.24780, -41.92424, 11.90351, -0.10521
-1.40674,  1.59116, 505.19531, -42.07795, 11.82571, -0.08767
-0.96713,  1.67956, 506.59863, -42.19324, 11.98132, -0.05260
-1.14297,  1.14917, 505.19531, -42.27009, 11.78681, -0.07014
-1.23090,  1.41437, 506.24780, -42.46223, 11.78681, -0.15781
-1.05505,  0.88398, 503.79199, -42.73122, 11.55341, -0.12274
-0.87921,  0.88398, 505.19531, -42.96178, 11.70901, -0.17534
-0.79129,  0.35359, 506.24780, -43.15392, 11.32001, -0.12274
-1.05505,  0.17680, 505.19531, -43.34605, 11.39781, -0.07014
-0.52753,  0.35359, 507.65112, -43.53819, 11.28111,  0.01753
-0.79129,  0.61879, 506.24780, -43.92246, 11.16441, -0.10521
-0.52753,  0.00000, 505.19531, -44.03775, 11.04771, -0.14027
-0.61545, -0.17680, 506.24780, -44.42202, 11.04771, -0.08767
-0.35168, -0.61879, 506.24780, -44.92158, 11.04771, -0.05260
-0.43961, -0.79558, 506.59863, -45.15214, 10.85320,  0.05260
-0.52753, -1.32597, 506.24780, -45.61327, 10.81430, -0.03507
-0.43961, -1.94476, 506.59863, -45.92068, 10.65870,  0.05260
-0.43961, -2.47514, 506.94946, -46.22810, 10.54200, -0.07014
-0.17584, -2.56354, 507.30029, -46.22810, 10.61980, -0.07014
-0.35168, -2.12155, 504.84448, -46.57395, 10.50310, -0.07014
-0.08792, -2.29835, 505.19531, -46.68923, 10.73650, -0.03507
-0.70337, -1.50277, 504.49365, -46.53552, 10.85320, -0.15781
 0.00000, -1.32597, 503.09033, -46.30496, 10.77540, -0.14027
-0.87921, -1.50277, 503.09033, -46.34339, 10.81430, -0.07014
-1.23090, -1.23757, 503.09033, -46.45867, 11.24221, -0.08767
-1.05505, -1.14917, 502.38867, -46.45867, 11.20331, -0.12274
-1.31882, -1.32597, 503.44116, -46.65081, 11.35891, -0.14027
-1.31882, -1.94476, 505.19531, -46.99665, 11.74791, -0.14027
-1.49466, -2.56354, 505.89697, -47.22722, 11.86461, -0.12274
-1.75842, -2.56354, 506.24780, -47.34250, 11.90351, -0.26301
-1.84634, -2.91713, 505.19531, -47.38093, 12.09802, -0.14027
-1.75842, -2.91713, 504.14282, -47.45778, 12.21472, -0.15781
-1.58258, -2.47514, 504.49365, -47.53464, 12.40922, -0.12274
-2.02219, -2.47514, 503.79199, -47.34250, 12.33142, -0.14027
-1.40674, -1.76796, 503.79199, -47.22722, 12.40922, -0.08767
-1.93427, -1.76796, 503.79199, -47.34250, 12.44812, -0.07014
-1.49466, -0.79558, 503.79199, -47.41936, 12.44812,  0.01753
-1.67050, -0.44199, 504.14282, -47.34250, 12.48702, -0.01753
-1.75842, -0.44199, 504.49365, -47.26565, 12.48702, -0.05260
-1.67050,  0.00000, 503.44116, -47.38093, 12.68152,  0.00000
-1.93427, -0.44199, 506.24780, -47.30407, 12.60372,  0.01753
-1.93427, -0.70718, 506.94946, -47.64992, 12.64262,  0.03507
-1.23090, -1.32597, 505.89697, -47.84206, 12.68152, -0.01753
-1.75842, -2.12155, 509.05444, -48.22633, 12.60372, -0.14027
-1.84634, -1.94476, 508.35278, -48.30318, 12.56482, -0.12274
-2.02219, -1.94476, 509.40527, -48.34161, 12.37032, -0.07014
-1.75842, -1.76796, 508.35278, -48.26476, 12.48702, -0.05260
-1.84634, -1.67956, 507.30029, -48.34161, 12.68152, -0.08767
-1.31882, -1.41437, 505.89697, -48.03419, 12.44812, -0.08767
-1.58258, -0.97238, 504.49365, -48.03419, 12.33142, -0.05260
-1.40674, -1.06078, 504.84448, -48.14948, 12.52592,  0.00000
-1.23090, -1.32597, 504.84448, -48.30318, 12.37032,  0.00000
-1.58258, -1.23757, 501.68701, -48.22633, 12.40922,  0.03507
-1.23090, -1.50277, 504.14282, -48.26476, 12.48702,  0.05260
-0.96713, -1.59116, 504.14282, -48.30318, 12.64262,  0.19288
-1.14297, -1.32597, 505.54614, -48.41846, 12.64262,  0.19288
-1.75842, -1.50277, 505.54614, -48.34161, 12.56482,  0.15781
-1.84634, -1.06078, 504.49365, -48.41846, 12.75932,  0.21041
-1.40674, -1.59116, 505.89697, -48.45689, 12.68152,  0.15781
-1.67050, -1.23757, 505.54614, -48.53374, 12.68152,  0.19288
-1.67050, -1.76796, 505.19531, -48.45689, 12.64262,  0.15781
-1.75842, -1.76796, 505.89697, -48.38004, 12.68152,  0.19288
-1.67050, -1.59116, 504.84448, -48.45689, 12.56482,  0.17534
-1.93427, -1.41437, 504.14282, -48.22633, 12.60372,  0.15781
-1.23090, -1.14917, 505.89697, -48.34161, 12.56482,  0.14027
-1.23090, -1.41437, 504.49365, -48.38004, 12.60372,  0.08767
-1.49466, -1.32597, 504.84448, -48.26476, 12.52592,  0.07014
-1.23090, -1.23757, 506.59863, -48.30318, 12.40922,  0.05260
-1.40674, -1.67956, 505.19531, -47.99577, 12.52592,  0.08767
-1.75842, -1.32597, 505.19531, -47.91891, 12.56482,  0.03507
-1.93427, -1.06078, 503.79199, -47.76520, 12.64262,  0.10521
-1.67050, -0.26519, 505.19531, -47.41936, 12.72042, -0.03507
-1.58258, -0.08840, 503.44116, -47.34250, 12.64262,  0.07014
-1.84634,  0.61879, 504.49365, -46.88137, 12.72042,  0.10521
-1.49466,  0.70718, 505.19531, -46.72766, 12.48702,  0.12274
-1.23090,  0.44199, 502.73950, -46.99665, 12.64262,  0.07014
-1.58258,  0.35359, 502.38867, -46.99665, 12.68152,  0.08767
-1.40674, -0.35359, 505.54614, -47.22722, 12.29252,  0.05260
-1.40674, -0.88398, 505.19531, -47.45778, 12.33142,  0.07014
-1.14297, -1.06078, 505.89697, -47.61149, 12.56482,  0.01753
-1.14297, -1.23757, 504.49365, -47.61149, 12.29252, -0.01753
-1.40674, -0.61879, 505.19531, -47.72678, 12.09802,  0.05260
-1.31882, -0.44199, 504.49365, -47.68835, 12.21472, -0.01753
-1.23090, -0.35359, 504.84448, -47.61149, 12.05912,  0.05260
-1.05505, -0.35359, 506.94946, -47.99577, 12.02022, -0.05260
-1.31882, -0.44199, 506.59863, -47.95734, 11.90351, -0.07014
-1.31882, -0.97238, 506.24780, -47.99577, 11.86461, -0.03507
-1.14297, -0.61879, 507.30029, -48.14948, 11.82571, -0.07014
-1.31882, -0.79558, 506.24780, -48.07262, 11.82571, -0.01753
-1.23090, -0.53039, 505.19531, -48.18790, 11.90351, -0.07014
-0.96713, -0.44199, 506.24780, -48.14948, 11.67011, -0.07014
-1.31882, -0.53039, 504.14282, -48.03419, 11.67011, -0.03507
-1.14297, -0.35359, 505.19531, -47.88049, 11.43671, -0.12274
-1.05505, -0.26519, 504.84448, -47.91891, 11.51451, -0.03507
-0.70337, -0.08840, 502.73950, -47.84206, 11.35891, -0.03507
-0.87921, -0.17680, 503.09033, -47.76520, 11.35891,  0.00000
-0.87921, -0.26519, 503.79199, -47.80363, 11.39781, -0.01753
-1.31882, -0.44199, 504.14282, -47.72678, 11.32001, -0.01753
-0.87921, -0.79558, 504.49365, -47.99577, 11.04771, -0.07014
-0.79129, -0.88398, 505.19531, -48.07262, 11.24221, -0.05260
-0.79129, -1.41437, 505.89697, -48.34161, 11.12551, -0.03507
-1.14297, -0.61879, 507.65112, -48.30318, 11.28111,  0.07014
-0.70337, -1.14917, 506.59863, -48.41846, 11.28111,  0.00000
-0.70337, -0.88398, 507.30029, -48.18790, 11.24221,  0.01753
-0.87921, -0.26519, 507.30029, -47.95734, 11.35891,  0.00000
-1.40674, -0.35359, 508.70361, -48.22633, 11.70901, -0.03507
-1.31882,  0.17680, 506.59863, -48.18790, 11.59231,  0.00000
-1.49466, -0.35359, 505.54614, -48.11105, 11.74791, -0.10521
-1.31882, -0.26519, 505.19531, -48.07262, 11.74791,  0.01753
-1.23090, -0.70718, 503.79199, -48.30318, 11.55341, -0.08767
-1.67050, -1.23757, 504.14282, -48.38004, 11.67011, -0.07014
-1.67050, -0.70718, 505.19531, -48.22633, 11.55341, -0.03507
-1.49466, -1.06078, 504.49365, -48.30318, 11.47561, -0.10521
-1.14297, -1.06078, 504.49365, -48.18790, 11.47561, -0.08767
-1.23090, -0.44199, 504.49365, -48.07262, 11.47561, -0.15781
-1.31882, -0.08840, 504.84448, -48.22633, 11.12551, -0.08767
-1.14297, -0.26519, 504.84448, -48.30318, 11.32001, -0.03507
-1.14297, -0.35359, 505.89697, -48.30318, 11.35891, -0.07014
-1.31882, -0.44199, 505.89697, -48.26476, 11.39781, -0.03507
-1.14297, -0.79558, 506.24780, -48.53374, 11.43671,  0.05260
-0.79129, -0.79558, 505.89697, -48.72588, 11.35891,  0.03507
-0.87921, -0.70718, 507.30029, -48.53374, 11.32001,  0.07014
-1.05505, -1.06078, 506.59863, -48.68745, 11.35891,  0.08767
-1.14297, -1.14917, 505.89697, -48.64903, 11.24221,  0.07014
-0.35168, -0.88398, 504.49365, -48.38004, 11.20331,  0.08767
-1.05505, -0.79558, 505.54614, -48.53374, 11.04771,  0.14027
-0.52753, -0.97238, 506.94946, -48.34161, 11.12551,  0.10521
-0.70337, -0.44199, 504.49365, -48.41846, 10.81430,  0.12274
-0.61545, -0.26519, 504.49365, -48.18790, 10.89211,  0.10521
-0.96713, -0.35359, 505.19531, -48.07262, 10.58090,  0.07014
-0.70337, -0.61879, 505.54614, -48.18790, 10.46420, -0.01753
-0.52753, -0.79558, 506.24780, -48.07262, 10.34750,  0.07014
-0.35168, -0.61879, 505.89697, -47.99577, 10.03630,  0.07014
 0.35168, -0.97238, 507.65112, -48.03419, 10.07520,  0.01753
-0.43961, -0.61879, 505.19531, -47.91891, 10.03630, -0.01753
-0.08792, -0.17680, 505.19531, -47.76520, 10.23080,  0.05260
-0.26376, -0.35359, 503.79199, -47.61149, 10.15300,  0.00000
-0.35168,  0.00000, 505.54614, -47.61149,  9.91960,  0.00000
-0.43961, -0.08840, 503.79199, -47.53464, 10.11410,  0.08767
-0.08792,  0.08840, 505.54614, -47.72678, 10.23080,  0.00000
-0.70337, -0.08840, 506.24780, -47.45778, 10.15300, -0.07014
-0.17584, -0.08840, 504.14282, -47.41936, 10.15300, -0.03507
-0.61545, -0.44199, 505.89697, -47.68835, 10.07520, -0.03507
-0.35168, -0.61879, 507.65112, -47.57307, 10.15300, -0.01753
-0.17584, -1.06078, 506.59863, -47.68835, 10.07520,  0.03507
-0.35168, -0.79558, 505.89697, -47.84206, 10.30860, -0.01753
-0.52753, -1.06078, 506.94946, -47.72678, 10.11410,  0.03507
-0.17584, -0.79558, 506.59863, -47.76520, 10.34750,  0.08767
-0.61545, -1.14917, 506.59863, -47.64992, 10.11410,  0.03507
-0.61545, -0.88398, 505.89697, -47.72678, 10.30860,  0.01753
-0.70337, -1.23757, 504.14282, -47.72678, 10.50310, -0.03507
-0.96713, -1.32597, 504.49365, -47.45778, 10.26970,  0.03507
-0.52753, -1.06078, 505.54614, -47.49621, 10.42530,  0.12274
-0.70337, -1.41437, 505.54614, -47.57307, 10.46420,  0.08767
-0.70337, -1.32597, 504.84448, -47.61149, 10.50310,  0.05260
-0.70337, -1.59116, 503.44116, -47.72678, 10.30860,  0.05260
-0.43961, -1.59116, 504.49365, -47.57307, 10.34750,  0.05260
-0.96713, -1.23757, 503.79199, -47.68835, 10.50310,  0.05260
-0.61545, -1.41437, 505.54614, -47.57307, 10.38640,  0.03507
-0.61545, -1.67956, 505.89697, -47.61149, 10.46420,  0.07014
-1.14297, -1.23757, 506.94946, -47.41936, 10.34750,  0.00000
-1.05505, -1.59116, 505.19531, -47.72678, 10.50310,  0.07014
-0.61545, -1.67956, 505.89697, -47.61149, 10.38640,  0.07014
-0.70337, -1.85636, 505.19531, -47.61149, 10.30860,  0.05260
-0.52753, -1.67956, 505.89697, -47.34250, 10.23080,  0.08767
-0.70337, -1.76796, 505.19531, -47.72678, 10.23080,  0.03507
-0.79129, -1.85636, 504.49365, -47.38093, 10.26970,  0.07014
-0.17584, -1.59116, 502.38867, -47.41936, 10.03630,  0.00000
-0.26376, -1.85636, 503.44116, -47.49621, 10.19190,  0.08767
-0.35168, -1.94476, 503.44116, -47.41936, 10.15300,  0.12274
-0.43961, -1.76796, 504.49365, -47.49621, 10.15300,  0.10521
-0.35168, -1.76796, 504.84448, -47.15036, 10.07520,  0.10521
-0.61545, -1.32597, 504.49365, -47.11194, 10.38640,  0.05260
-0.52753, -1.76796, 505.54614, -47.18879, 10.07520,  0.15781
-0.35168, -1.85636, 505.19531, -47.30407, 10.19190,  0.12274
-0.61545, -1.94476, 505.89697, -47.30407, 10.07520,  0.15781
-0.26376, -1.85636, 505.19531, -47.34250, 10.07520,  0.15781
-0.35168, -2.20995, 505.54614, -47.07351, 10.19190,  0.19288
-0.61545, -1.50277, 505.19531, -46.95823, 10.07520,  0.17534
-0.26376, -2.12155, 504.84448, -46.76609, 10.19190,  0.10521
-0.61545, -1.59116, 504.49365, -46.61238, 10.38640,  0.10521
-0.70337, -1.14917, 504.14282, -45.99754, 10.26970,  0.17534
-0.79129, -0.44199, 502.38867, -45.45956, 10.23080,  0.14027
-0.87921,  0.26519, 502.38867, -45.15214, 10.19190,  0.15781
-0.87921,  1.14917, 501.68701, -44.49888, 10.07520,  0.17534
-0.87921,  1.23757, 504.14282, -44.22988, 10.30860,  0.24548
-0.26376,  1.23757, 503.79199, -43.96089, 10.15300,  0.19288
-0.26376,  1.59116, 503.79199, -43.76875, 10.26970,  0.14027
-0.52753,  1.67956, 504.14282, -43.46133, 10.11410,  0.10521
-0.17584,  1.59116, 506.59863, -43.11549, 10.15300,  0.03507
-0.52753,  1.76796, 508.70361, -43.15392, 10.19190,  0.12274
-0.35168,  1.50277, 508.00195, -43.00021, 10.11410,  0.08767
-0.43961,  1.67956, 507.30029, -42.73122, 10.23080,  0.03507
-0.26376,  1.85636, 506.94946, -42.69279, 10.15300,  0.03507
-0.43961,  1.67956, 506.59863, -42.61594, 10.11410,  0.07014
-0.26376,  1.32597, 506.94946, -42.19324, 10.34750, -0.05260
-0.70337,  2.03315, 505.89697, -42.23166, 10.42530, -0.05260
-0.35168,  2.20995, 505.89697, -42.11638, 10.42530, -0.05260
 0.00000,  2.56354, 503.44116, -41.73211, 10.42530,  0.05260
-0.26376,  2.29835, 505.19531, -41.77053, 10.46420, -0.05260
-0.43961,  2.12155, 502.73950, -41.92424, 10.65870,  0.00000
-0.26376,  1.41437, 504.49365, -41.77053, 10.69760,  0.07014
-1.14297,  1.59116, 503.79199, -41.84739, 10.81430,  0.03507
-0.61545,  1.23757, 505.54614, -42.23166, 10.93101,  0.01753
-1.14297,  0.70718, 505.54614, -42.30852, 10.93101,  0.01753
-1.31882,  0.17680, 506.94946, -42.30852, 11.00881, -0.08767
-1.14297,  0.00000, 507.65112, -42.50066, 11.12551, -0.05260
-1.23090,  0.08840, 506.94946, -42.73122, 11.08661, -0.07014
-1.75842, -0.17680, 506.24780, -42.84650, 11.28111, -0.15781
-1.67050, -0.26519, 505.89697, -43.00021, 11.39781, -0.14027
-1.31882, -0.08840, 504.49365, -42.80807, 11.51451, -0.12274
-1.40674,  0.08840, 504.49365, -42.88493, 11.43671, -0.10521
-1.67050, -0.53039, 503.79199, -42.88493, 11.35891, -0.07014
-1.58258, -0.44199, 505.19531, -42.96178, 11.51451, -0.08767
-1.49466, -0.17680, 503.44116, -42.84650, 11.70901, -0.12274
-1.14297, -0.61879, 503.09033, -42.96178, 11.63121,  0.00000
-1.14297, -0.44199, 504.14282, -43.00021, 11.63121, -0.03507
-1.31882, -0.35359, 503.79199, -42.92336, 11.55341, -0.03507
-1.31882, -0.79558, 504.84448, -42.92336, 11.59231, -0.07014
-1.40674, -0.26519, 505.19531, -42.73122, 11.47561, -0.05260
-1.40674, -0.70718, 505.54614, -42.76965, 11.55341, -0.14027
-1.58258, -0.08840, 506.24780, -42.53908, 11.47561, -0.03507
-1.49466,  0.08840, 505.89697, -42.30852, 11.47561, -0.07014
-1.58258, -0.17680, 506.94946, -42.38537, 11.47561,  0.00000
-0.96713,  0.17680, 506.59863, -42.30852, 11.12551, -0.03507
-0.87921, -0.17680, 505.19531, -42.23166, 11.32001, -0.05260
-1.05505,  0.26519, 504.49365, -42.11638, 11.20331, -0.01753
-1.05505, -0.17680, 505.89697, -41.92424, 11.16441, -0.10521
-1.31882,  0.26519, 505.19531, -41.80896, 11.20331, -0.03507
-1.05505, -0.08840, 503.44116, -41.73211, 11.00881,  0.03507
-1.14297,  0.00000, 504.49365, -41.57840, 11.12551,  0.07014
-1.14297,  0.53039, 504.14282, -41.34783, 11.04771, -0.03507
-0.43961,  0.97238, 503.44116, -40.84827, 11.08661, -0.05260
-0.43961,  0.79558, 503.79199, -40.84827, 11.12551,  0.05260
-0.70337,  1.14917, 504.49365, -40.69456, 10.89211, -0.01753
-0.35168,  1.14917, 505.19531, -40.57928, 10.89211,  0.03507
-0.08792,  0.44199, 505.54614, -40.61771, 10.89211, -0.03507
